busIdx,pdPreRT,pdRT_ISO,pdRT_Actual,deltaPdRT,noisePd
511,16.300000,18.745000,16.300000,2.445000,0.000000
512,7.430000,8.544500,7.430000,1.114500,0.000000
513,0.000000,0.000000,0.000000,0.000000,0.000000
514,32.560000,27.676000,32.560000,-4.884000,0.000000
515,36.690000,31.186500,36.690000,-5.503500,0.000000
516,0.000000,0.000000,0.000000,0.000000,0.000000
517,0.000000,0.000000,0.000000,0.000000,0.000000
518,0.000000,0.000000,0.000000,0.000000,0.000000
519,0.000000,0.000000,0.000000,0.000000,0.000000
520,11.300000,12.995000,11.300000,1.695000,0.000000
521,7.510000,8.636500,7.510000,1.126500,0.000000
522,16.710000,14.203500,16.710000,-2.506500,0.000000
523,5.100000,5.865000,5.100000,0.765000,0.000000
524,20.370000,23.425500,20.370000,3.055500,0.000000
525,22.100000,22.100000,22.100000,0.000000,0.000000
526,13.040000,13.466418,13.040000,0.426418,0.000000
527,5.610000,6.036418,5.610000,0.426418,0.000000
528,7.940000,7.940000,7.940000,0.000000,0.000000
529,6.530000,6.530000,6.530000,0.000000,0.000000
530,5.100000,4.335000,5.100000,-0.765000,0.000000
531,4.080000,3.468000,4.080000,-0.612000,0.000000
532,7.830000,9.004500,7.830000,1.174500,0.000000
533,12.220000,14.053000,12.220000,1.833000,0.000000
534,8.340000,8.340000,8.340000,0.000000,0.000000
535,1.020000,0.867000,1.020000,-0.153000,0.000000
536,21.020000,24.173000,21.020000,3.153000,0.000000
537,13.040000,14.996000,13.040000,1.956000,0.000000
538,16.400000,18.860000,16.400000,2.460000,0.000000
539,0.000000,0.000000,0.000000,0.000000,0.000000
540,6.800000,7.820000,6.800000,1.020000,0.000000
541,3.300000,2.805000,3.300000,-0.495000,0.000000
542,11.390000,9.681500,11.390000,-1.708500,0.000000
543,17.890000,15.506725,17.890000,-2.383275,0.000000
544,7.490000,6.366500,7.490000,-1.123500,0.000000
545,21.880000,20.152569,21.880000,-1.727431,0.000000
546,0.000000,0.000000,0.000000,0.000000,0.000000
547,19.690000,16.736500,19.690000,-2.953500,0.000000
548,7.690000,6.536500,7.690000,-1.153500,0.000000
549,15.390000,15.390000,15.390000,0.000000,0.000000
550,4.400000,4.400000,4.400000,0.000000,0.000000
551,9.890000,9.631901,9.890000,-0.258099,0.000000
552,12.790000,10.871500,12.790000,-1.918500,0.000000
553,15.990000,13.591500,15.990000,-2.398500,0.000000
554,3.800000,3.800000,3.800000,0.000000,0.000000
555,3.800000,4.370000,3.800000,0.570000,0.000000
556,25.880000,25.880000,25.880000,0.000000,0.000000
557,16.990000,16.990000,16.990000,0.000000,0.000000
558,6.000000,6.000000,6.000000,0.000000,0.000000
559,10.890000,9.532614,10.890000,-1.357386,0.000000
560,10.990000,9.341500,10.990000,-1.648500,0.000000
561,13.690000,13.836785,13.690000,0.146785,0.000000
562,13.690000,13.827536,13.690000,0.137536,0.000000
563,12.190000,12.432013,12.190000,0.242013,0.000000
564,0.000000,0.000000,0.000000,0.000000,0.000000
565,0.000000,0.000000,0.000000,0.000000,0.000000
566,12.690000,12.852491,12.690000,0.162491,0.000000
567,5.500000,6.325000,5.500000,0.825000,0.000000
568,0.000000,0.000000,0.000000,0.000000,0.000000
569,0.000000,0.000000,0.000000,0.000000,0.000000
570,8.190000,8.190000,8.190000,0.000000,0.000000
571,9.690000,9.690000,9.690000,0.000000,0.000000
572,12.290000,10.446500,12.290000,-1.843500,0.000000
573,3.300000,2.805000,3.300000,-0.495000,0.000000
574,2.200000,2.200000,2.200000,0.000000,0.000000
575,8.790000,8.790000,8.790000,0.000000,0.000000
576,0.000000,0.000000,0.000000,0.000000,0.000000
577,6.000000,5.682630,6.000000,-0.317370,0.000000
578,21.880000,18.598000,21.880000,-3.282000,0.000000
579,3.300000,3.300000,3.300000,0.000000,0.000000
580,8.990000,10.338500,8.990000,1.348500,0.000000
581,11.490000,11.490000,11.490000,0.000000,0.000000
582,6.800000,6.800000,6.800000,0.000000,0.000000
583,15.390000,15.390000,15.390000,0.000000,0.000000
584,11.690000,11.690000,11.690000,0.000000,0.000000
585,18.390000,18.440574,18.390000,0.050574,0.000000
586,8.390000,8.390000,8.390000,0.000000,0.000000
587,0.000000,0.000000,0.000000,0.000000,0.000000
588,12.590000,10.701500,12.590000,-1.888500,0.000000
589,9.890000,10.011139,9.890000,0.121139,0.000000
590,14.590000,14.590000,14.590000,0.000000,0.000000
591,13.290000,13.290000,13.290000,0.000000,0.000000
592,3.800000,3.800000,3.800000,0.000000,0.000000
593,13.690000,13.690000,13.690000,0.000000,0.000000
594,8.790000,7.471500,8.790000,-1.318500,0.000000
595,3.400000,2.890000,3.400000,-0.510000,0.000000
596,5.800000,5.800000,5.800000,0.000000,0.000000
597,4.500000,4.569324,4.500000,0.069324,0.000000
598,4.500000,4.174653,4.500000,-0.325347,0.000000
599,3.600000,4.140000,3.600000,0.540000,0.000000
600,10.990000,9.341500,10.990000,-1.648500,0.000000
601,7.690000,8.843500,7.690000,1.153500,0.000000
602,5.500000,5.500000,5.500000,0.000000,0.000000
603,37.270000,37.270000,37.270000,0.000000,0.000000
604,27.380000,27.380000,27.380000,0.000000,0.000000
605,8.790000,8.790000,8.790000,0.000000,0.000000
606,0.900000,0.900000,0.900000,0.000000,0.000000
607,4.100000,4.100000,4.100000,0.000000,0.000000
608,2.200000,2.200000,2.200000,0.000000,0.000000
609,5.200000,4.420000,5.200000,-0.780000,0.000000
610,7.990000,9.188500,7.990000,1.198500,0.000000
611,5.500000,4.675000,5.500000,-0.825000,0.000000
612,12.990000,11.041500,12.990000,-1.948500,0.000000
613,12.990000,11.041500,12.990000,-1.948500,0.000000
614,0.000000,0.000000,0.000000,0.000000,0.000000
615,35.070000,34.871833,35.070000,-0.198167,0.000000
616,7.190000,6.111500,7.190000,-1.078500,0.000000
617,0.000000,0.000000,0.000000,0.000000,0.000000
618,8.790000,7.471500,8.790000,-1.318500,0.000000
619,18.090000,18.324049,18.090000,0.234049,0.000000
620,9.690000,8.236500,9.690000,-1.453500,0.000000
621,7.090000,7.090000,7.090000,0.000000,0.000000
622,1.100000,1.100000,1.100000,0.000000,0.000000
623,26.180000,26.180000,26.180000,0.000000,0.000000
624,8.190000,8.190000,8.190000,0.000000,0.000000
625,10.390000,10.390000,10.390000,0.000000,0.000000
626,42.160000,42.160000,42.160000,0.000000,0.000000
627,13.690000,11.636500,13.690000,-2.053500,0.000000
628,21.880000,21.062450,21.880000,-0.817550,0.000000
629,10.890000,10.890000,10.890000,0.000000,0.000000
630,25.780000,29.647000,25.780000,3.867000,0.000000
631,11.290000,12.983500,11.290000,1.693500,0.000000
632,16.890000,19.423500,16.890000,2.533500,0.000000
633,10.990000,12.638500,10.990000,1.648500,0.000000
634,0.000000,0.000000,0.000000,0.000000,0.000000
635,12.190000,12.190000,12.190000,0.000000,0.000000
636,7.690000,7.690000,7.690000,0.000000,0.000000
637,7.090000,6.957700,7.090000,-0.132300,0.000000
638,4.400000,5.060000,4.400000,0.660000,0.000000
639,17.590000,20.228500,17.590000,2.638500,0.000000
640,6.700000,7.705000,6.700000,1.005000,0.000000
641,17.690000,20.343500,17.690000,2.653500,0.000000
642,10.990000,11.776497,10.990000,0.786497,0.000000
643,9.790000,8.321500,9.790000,-1.468500,0.000000
644,0.000000,0.000000,0.000000,0.000000,0.000000
645,0.000000,0.000000,0.000000,0.000000,0.000000
646,4.400000,5.060000,4.400000,0.660000,0.000000
647,17.190000,19.768500,17.190000,2.578500,0.000000
648,20.680000,17.578000,20.680000,-3.102000,0.000000
649,17.190000,19.768500,17.190000,2.578500,0.000000
650,10.990000,12.638500,10.990000,1.648500,0.000000
651,25.780000,21.913000,25.780000,-3.867000,0.000000
652,8.690000,9.993500,8.690000,1.303500,0.000000
653,14.990000,17.238500,14.990000,2.248500,0.000000
654,7.690000,7.690000,7.690000,0.000000,0.000000
655,4.400000,3.877139,4.400000,-0.522861,0.000000
656,4.300000,4.945000,4.300000,0.645000,0.000000
657,21.380000,21.380000,21.380000,0.000000,0.000000
658,12.690000,10.786500,12.690000,-1.903500,0.000000
659,2.200000,2.200000,2.200000,0.000000,0.000000
660,8.790000,7.471500,8.790000,-1.318500,0.000000
661,1.600000,1.360000,1.600000,-0.240000,0.000000
662,0.000000,0.000000,0.000000,0.000000,0.000000
663,0.000000,0.000000,0.000000,0.000000,0.000000
664,50.650000,50.649628,50.650000,-0.000372,0.000000
665,30.680000,30.680000,30.680000,0.000000,0.000000
666,7.690000,7.690000,7.690000,0.000000,0.000000
667,16.990000,16.990000,16.990000,0.000000,0.000000
668,2.700000,3.105000,2.700000,0.405000,0.000000
669,6.000000,5.325743,6.000000,-0.674257,0.000000
670,25.880000,25.880000,25.880000,0.000000,0.000000
671,9.490000,9.490000,9.490000,0.000000,0.000000
672,2.200000,2.163934,2.200000,-0.036066,0.000000
673,9.890000,9.669099,9.890000,-0.220901,0.000000
674,10.190000,10.190000,10.190000,0.000000,0.000000
675,2.000000,2.000000,2.000000,0.000000,0.000000
676,2.700000,2.700000,2.700000,0.000000,0.000000
677,9.490000,8.066500,9.490000,-1.423500,0.000000
678,25.180000,28.957000,25.180000,3.777000,0.000000
679,25.180000,28.957000,25.180000,3.777000,0.000000
680,1.100000,0.935000,1.100000,-0.165000,0.000000
681,79.920000,91.908000,79.920000,11.988000,0.000000
682,0.000000,0.000000,0.000000,0.000000,0.000000
683,16.490000,18.963500,16.490000,2.473500,0.000000
684,24.080000,27.692000,24.080000,3.612000,0.000000
685,10.390000,8.831500,10.390000,-1.558500,0.000000
686,11.390000,13.098500,11.390000,1.708500,0.000000
687,1.100000,1.100000,1.100000,0.000000,0.000000
688,11.990000,11.555482,11.990000,-0.434518,0.000000
689,11.990000,10.191500,11.990000,-1.798500,0.000000
690,9.290000,9.290000,9.290000,0.000000,0.000000
691,1.600000,1.360000,1.600000,-0.240000,0.000000
692,6.000000,5.100000,6.000000,-0.900000,0.000000
693,7.990000,9.188500,7.990000,1.198500,0.000000
694,10.790000,12.408500,10.790000,1.618500,0.000000
695,1.600000,1.600000,1.600000,0.000000,0.000000
696,6.700000,6.510523,6.700000,-0.189477,0.000000
697,4.300000,4.300000,4.300000,0.000000,0.000000
698,6.800000,6.800000,6.800000,0.000000,0.000000
699,26.780000,26.780000,26.780000,0.000000,0.000000
700,10.990000,10.883174,10.990000,-0.106826,0.000000
701,2.900000,2.634917,2.900000,-0.265083,0.000000
702,12.090000,12.090000,12.090000,0.000000,0.000000
703,22.480000,22.480000,22.480000,0.000000,0.000000
704,11.490000,11.490000,11.490000,0.000000,0.000000
705,26.880000,30.912000,26.880000,4.032000,0.000000
706,10.990000,10.539075,10.990000,-0.450925,0.000000
707,10.990000,10.539075,10.990000,-0.450925,0.000000
708,15.990000,15.990157,15.990000,0.000157,0.000000
709,21.880000,25.162000,21.880000,3.282000,0.000000
710,2.200000,2.200000,2.200000,0.000000,0.000000
711,4.800000,4.080000,4.800000,-0.720000,0.000000
712,23.980000,23.883068,23.980000,-0.096932,0.000000
713,20.290000,17.246500,20.290000,-3.043500,0.000000
714,14.390000,14.339773,14.390000,-0.050227,0.000000
715,6.000000,6.000000,6.000000,0.000000,0.000000
716,2.400000,2.760000,2.400000,0.360000,0.000000
717,2.400000,2.760000,2.400000,0.360000,0.000000
718,18.090000,20.803500,18.090000,2.713500,0.000000
719,19.690000,22.643500,19.690000,2.953500,0.000000
720,20.290000,22.974616,20.290000,2.684616,0.000000
721,6.700000,6.700000,6.700000,0.000000,0.000000
722,12.190000,10.361500,12.190000,-1.828500,0.000000
723,6.890000,5.856500,6.890000,-1.033500,0.000000
724,13.690000,13.690000,13.690000,0.000000,0.000000
725,6.500000,6.500000,6.500000,0.000000,0.000000
726,0.000000,0.000000,0.000000,0.000000,0.000000
727,0.000000,0.000000,0.000000,0.000000,0.000000
728,3.300000,3.795000,3.300000,0.495000,0.000000
729,19.290000,17.603291,19.290000,-1.686709,0.000000
730,19.690000,19.690000,19.690000,0.000000,0.000000
731,7.190000,6.111500,7.190000,-1.078500,0.000000
732,4.100000,4.100000,4.100000,0.000000,0.000000
733,1.100000,1.100000,1.100000,0.000000,0.000000
734,0.000000,0.000000,0.000000,0.000000,0.000000
735,9.890000,11.373500,9.890000,1.483500,0.000000
736,4.400000,4.599434,4.400000,0.199434,0.000000
737,15.190000,17.468500,15.190000,2.278500,0.000000
738,11.490000,11.490000,11.490000,0.000000,0.000000
739,13.590000,13.590000,13.590000,0.000000,0.000000
740,12.090000,12.090000,12.090000,0.000000,0.000000
741,10.990000,10.990000,10.990000,0.000000,0.000000
742,3.100000,3.100000,3.100000,0.000000,0.000000
743,6.990000,5.941500,6.990000,-1.048500,0.000000
744,1.500000,1.500000,1.500000,0.000000,0.000000
745,6.600000,6.600000,6.600000,0.000000,0.000000
746,7.690000,7.690000,7.690000,0.000000,0.000000
747,5.500000,5.500000,5.500000,0.000000,0.000000
748,18.790000,18.467120,18.790000,-0.322880,0.000000
749,4.500000,4.499662,4.500000,-0.000338,0.000000
750,21.880000,19.947148,21.880000,-1.932852,0.000000
751,0.000000,0.000000,0.000000,0.000000,0.000000
752,6.100000,6.100000,6.100000,0.000000,0.000000
753,13.690000,11.636500,13.690000,-2.053500,0.000000
754,37.970000,36.641448,37.970000,-1.328552,0.000000
755,27.980000,27.980000,27.980000,0.000000,0.000000
756,11.790000,11.790000,11.790000,0.000000,0.000000
757,1.600000,1.600000,1.600000,0.000000,0.000000
758,16.190000,16.190000,16.190000,0.000000,0.000000
759,6.890000,6.890000,6.890000,0.000000,0.000000
760,16.190000,16.190000,16.190000,0.000000,0.000000
761,5.500000,5.500000,5.500000,0.000000,0.000000
762,15.690000,15.690000,15.690000,0.000000,0.000000
763,12.190000,12.190000,12.190000,0.000000,0.000000
764,6.400000,6.470079,6.400000,0.070079,0.000000
765,5.000000,5.000000,5.000000,0.000000,0.000000
766,10.190000,10.255692,10.190000,0.065692,0.000000
767,2.600000,2.600000,2.600000,0.000000,0.000000
768,7.490000,7.490000,7.490000,0.000000,0.000000
769,12.590000,10.701500,12.590000,-1.888500,0.000000
770,5.500000,6.325000,5.500000,0.825000,0.000000
771,13.190000,11.211500,13.190000,-1.978500,0.000000
772,9.290000,9.290000,9.290000,0.000000,0.000000
773,7.090000,8.153500,7.090000,1.063500,0.000000
774,4.400000,4.400000,4.400000,0.000000,0.000000
775,14.290000,14.290000,14.290000,0.000000,0.000000
776,14.490000,12.316500,14.490000,-2.173500,0.000000
777,0.000000,0.000000,0.000000,0.000000,0.000000
778,14.490000,12.960184,14.490000,-1.529816,0.000000
779,1.500000,1.500000,1.500000,0.000000,0.000000
780,5.500000,5.500000,5.500000,0.000000,0.000000
781,4.100000,4.100000,4.100000,0.000000,0.000000
782,14.290000,14.290000,14.290000,0.000000,0.000000
783,8.390000,9.275126,8.390000,0.885126,0.000000
784,3.800000,3.800000,3.800000,0.000000,0.000000
785,10.390000,11.948500,10.390000,1.558500,0.000000
786,0.000000,0.000000,0.000000,0.000000,0.000000
787,24.180000,24.180000,24.180000,0.000000,0.000000
788,4.600000,3.910000,4.600000,-0.690000,0.000000
789,0.000000,0.000000,0.000000,0.000000,0.000000
790,54.350000,54.350000,54.350000,0.000000,0.000000
791,0.000000,0.000000,0.000000,0.000000,0.000000
792,11.190000,11.190000,11.190000,0.000000,0.000000
793,0.700000,0.700000,0.700000,0.000000,0.000000
794,8.690000,8.690000,8.690000,0.000000,0.000000
795,26.980000,26.980000,26.980000,0.000000,0.000000
796,21.280000,19.076613,21.280000,-2.203387,0.000000
797,0.000000,0.000000,0.000000,0.000000,0.000000
798,7.090000,7.090000,7.090000,0.000000,0.000000
799,0.000000,0.000000,0.000000,0.000000,0.000000
800,0.000000,0.000000,0.000000,0.000000,0.000000
801,0.000000,0.000000,0.000000,0.000000,0.000000
802,5.500000,5.500000,5.500000,0.000000,0.000000
803,4.600000,4.600000,4.600000,0.000000,0.000000
804,38.870000,38.870000,38.870000,0.000000,0.000000
805,13.390000,13.390000,13.390000,0.000000,0.000000
806,0.000000,0.000000,0.000000,0.000000,0.000000
807,0.000000,0.000000,0.000000,0.000000,0.000000
808,19.190000,17.154185,19.190000,-2.035815,0.000000
809,19.990000,19.990000,19.990000,0.000000,0.000000
810,5.700000,5.395948,5.700000,-0.304052,0.000000
811,3.400000,3.400000,3.400000,0.000000,0.000000
812,0.000000,0.000000,0.000000,0.000000,0.000000
813,13.090000,13.090000,13.090000,0.000000,0.000000
814,16.090000,16.090000,16.090000,0.000000,0.000000
815,16.090000,16.090000,16.090000,0.000000,0.000000
816,9.090000,9.090000,9.090000,0.000000,0.000000
817,0.000000,0.000000,0.000000,0.000000,0.000000
818,3.800000,3.800000,3.800000,0.000000,0.000000
819,0.000000,0.000000,0.000000,0.000000,0.000000
820,32.180000,32.180170,32.180000,0.000170,0.000000
821,0.000000,0.000000,0.000000,0.000000,0.000000
822,0.000000,0.000000,0.000000,0.000000,0.000000
823,3.800000,4.021614,3.800000,0.221614,0.000000
824,3.200000,3.200000,3.200000,0.000000,0.000000
825,0.000000,0.000000,0.000000,0.000000,0.000000
826,0.000000,0.000000,0.000000,0.000000,0.000000
827,1.400000,1.400000,1.400000,0.000000,0.000000
828,5.700000,5.700000,5.700000,0.000000,0.000000
829,0.000000,0.000000,0.000000,0.000000,0.000000
830,11.090000,11.090000,11.090000,0.000000,0.000000
831,11.790000,11.730220,11.790000,-0.059780,0.000000
832,4.000000,4.000000,4.000000,0.000000,0.000000
833,0.000000,0.000000,0.000000,0.000000,0.000000
834,30.380000,28.982268,30.380000,-1.397732,0.000000
835,18.190000,18.195050,18.190000,0.005050,0.000000
836,0.000000,0.000000,0.000000,0.000000,0.000000
837,8.290000,8.290000,8.290000,0.000000,0.000000
838,19.190000,19.142008,19.190000,-0.047992,0.000000
839,8.790000,8.790000,8.790000,0.000000,0.000000
840,0.000000,0.000000,0.000000,0.000000,0.000000
841,9.590000,9.263494,9.590000,-0.326506,0.000000
842,7.090000,6.954488,7.090000,-0.135512,0.000000
843,4.600000,4.609779,4.600000,0.009779,0.000000
844,0.000000,0.000000,0.000000,0.000000,0.000000
845,14.190000,14.190000,14.190000,0.000000,0.000000
846,14.690000,14.690000,14.690000,0.000000,0.000000
847,10.990000,10.990000,10.990000,0.000000,0.000000
848,0.000000,0.000000,0.000000,0.000000,0.000000
849,18.790000,18.790000,18.790000,0.000000,0.000000
850,12.590000,12.590000,12.590000,0.000000,0.000000
851,14.190000,14.117554,14.190000,-0.072446,0.000000
852,10.990000,10.990000,10.990000,0.000000,0.000000
853,8.090000,8.090000,8.090000,0.000000,0.000000
854,0.000000,0.000000,0.000000,0.000000,0.000000
855,0.000000,0.000000,0.000000,0.000000,0.000000
856,0.000000,0.000000,0.000000,0.000000,0.000000
857,4.400000,4.400000,4.400000,0.000000,0.000000
858,17.490000,17.490000,17.490000,0.000000,0.000000
859,8.790000,8.790000,8.790000,0.000000,0.000000
860,17.390000,17.390000,17.390000,0.000000,0.000000
861,21.580000,21.580000,21.580000,0.000000,0.000000
862,13.190000,13.190000,13.190000,0.000000,0.000000
863,0.000000,0.000000,0.000000,0.000000,0.000000
864,0.000000,0.000000,0.000000,0.000000,0.000000
865,18.190000,18.190000,18.190000,0.000000,0.000000
866,6.400000,6.400000,6.400000,0.000000,0.000000
867,8.990000,8.990000,8.990000,0.000000,0.000000
868,7.790000,7.790000,7.790000,0.000000,0.000000
869,0.000000,0.000000,0.000000,0.000000,0.000000
870,6.700000,6.700000,6.700000,0.000000,0.000000
871,3.600000,3.600000,3.600000,0.000000,0.000000
872,8.690000,7.386500,8.690000,-1.303500,0.000000
873,10.390000,10.390000,10.390000,0.000000,0.000000
874,0.000000,0.000000,0.000000,0.000000,0.000000
875,8.490000,8.490000,8.490000,0.000000,0.000000
876,0.000000,0.000000,0.000000,0.000000,0.000000
877,11.190000,11.190000,11.190000,0.000000,0.000000
878,30.880000,30.880000,30.880000,0.000000,0.000000
879,0.000000,0.000000,0.000000,0.000000,0.000000
880,0.000000,0.000000,0.000000,0.000000,0.000000
881,0.000000,0.000000,0.000000,0.000000,0.000000
882,4.900000,4.710899,4.900000,-0.189101,0.000000
883,7.890000,7.890000,7.890000,0.000000,0.000000
884,9.890000,9.890000,9.890000,0.000000,0.000000
885,0.000000,0.000000,0.000000,0.000000,0.000000
886,12.890000,12.890000,12.890000,0.000000,0.000000
887,7.690000,7.690000,7.690000,0.000000,0.000000
888,0.800000,0.800000,0.800000,0.000000,0.000000
889,10.890000,10.890000,10.890000,0.000000,0.000000
890,15.290000,14.971001,15.290000,-0.318999,0.000000
891,22.080000,22.080000,22.080000,0.000000,0.000000
892,50.550000,50.550000,50.550000,0.000000,0.000000
893,0.000000,0.000000,0.000000,0.000000,0.000000
894,11.190000,11.190000,11.190000,0.000000,0.000000
895,15.590000,15.223634,15.590000,-0.366366,0.000000
896,7.890000,7.890000,7.890000,0.000000,0.000000
897,1.200000,1.200000,1.200000,0.000000,0.000000
898,0.000000,0.000000,0.000000,0.000000,0.000000
899,6.990000,6.990000,6.990000,0.000000,0.000000
900,11.290000,11.290651,11.290000,0.000651,0.000000
901,22.380000,22.380000,22.380000,0.000000,0.000000
902,9.590000,9.590000,9.590000,0.000000,0.000000
903,0.000000,0.000000,0.000000,0.000000,0.000000
904,28.280000,28.280000,28.280000,0.000000,0.000000
905,9.690000,9.690000,9.690000,0.000000,0.000000
906,9.890000,9.890000,9.890000,0.000000,0.000000
907,24.180000,24.180000,24.180000,0.000000,0.000000
908,20.680000,20.680000,20.680000,0.000000,0.000000
909,1.000000,1.000000,1.000000,0.000000,0.000000
910,11.490000,11.490000,11.490000,0.000000,0.000000
911,34.970000,32.402450,34.970000,-2.567550,0.000000
912,40.270000,37.702450,40.270000,-2.567550,0.000000
913,10.290000,10.290000,10.290000,0.000000,0.000000
914,31.880000,31.880000,31.880000,0.000000,0.000000
915,0.000000,0.000000,0.000000,0.000000,0.000000
916,0.000000,0.000000,0.000000,0.000000,0.000000
917,9.290000,9.290000,9.290000,0.000000,0.000000
918,5.900000,5.446115,5.900000,-0.453885,0.000000
919,26.280000,26.288268,26.280000,0.008268,0.000000
920,4.400000,4.408445,4.400000,0.008445,0.000000
921,0.000000,0.000000,0.000000,0.000000,0.000000
922,3.700000,3.700000,3.700000,0.000000,0.000000
923,0.000000,0.000000,0.000000,0.000000,0.000000
924,0.000000,0.000000,0.000000,0.000000,0.000000
925,4.700000,4.700000,4.700000,0.000000,0.000000
926,0.000000,0.000000,0.000000,0.000000,0.000000
927,0.000000,0.000000,0.000000,0.000000,0.000000
928,0.000000,0.000000,0.000000,0.000000,0.000000
929,26.980000,26.980000,26.980000,0.000000,0.000000
930,8.090000,8.090000,8.090000,0.000000,0.000000
931,0.000000,0.000000,0.000000,0.000000,0.000000
932,0.000000,0.000000,0.000000,0.000000,0.000000
933,0.000000,0.000000,0.000000,0.000000,0.000000
934,0.000000,0.000000,0.000000,0.000000,0.000000
935,1.400000,1.190000,1.400000,-0.210000,0.000000
936,0.000000,0.000000,0.000000,0.000000,0.000000
937,0.000000,0.000000,0.000000,0.000000,0.000000
938,0.000000,0.000000,0.000000,0.000000,0.000000
939,1.400000,1.400000,1.400000,0.000000,0.000000
940,0.000000,0.000000,0.000000,0.000000,0.000000
941,0.000000,0.000000,0.000000,0.000000,0.000000
942,4.100000,4.054921,4.100000,-0.045079,0.000000
943,8.090000,8.090000,8.090000,0.000000,0.000000
944,0.400000,0.400000,0.400000,0.000000,0.000000
945,18.390000,18.390000,18.390000,0.000000,0.000000
946,0.000000,0.000000,0.000000,0.000000,0.000000
947,12.290000,12.290000,12.290000,0.000000,0.000000
948,22.180000,22.186317,22.180000,0.006317,0.000000
949,3.400000,3.400000,3.400000,0.000000,0.000000
950,0.400000,0.400000,0.400000,0.000000,0.000000
951,0.700000,0.595000,0.700000,-0.105000,0.000000
952,17.890000,17.890000,17.890000,0.000000,0.000000
953,0.000000,0.000000,0.000000,0.000000,0.000000
954,9.690000,9.690000,9.690000,0.000000,0.000000
955,18.890000,18.890000,18.890000,0.000000,0.000000
956,0.000000,0.000000,0.000000,0.000000,0.000000
957,11.890000,11.890000,11.890000,0.000000,0.000000
958,3.300000,3.300000,3.300000,0.000000,0.000000
959,16.490000,16.490000,16.490000,0.000000,0.000000
960,1.000000,1.000000,1.000000,0.000000,0.000000
961,3.500000,3.500000,3.500000,0.000000,0.000000
962,10.090000,9.927059,10.090000,-0.162941,0.000000
963,13.390000,13.390000,13.390000,0.000000,0.000000
964,21.780000,21.780000,21.780000,0.000000,0.000000
965,8.690000,8.690000,8.690000,0.000000,0.000000
966,0.000000,0.000000,0.000000,0.000000,0.000000
967,0.000000,0.000000,0.000000,0.000000,0.000000
968,10.190000,10.190000,10.190000,0.000000,0.000000
969,0.000000,0.000000,0.000000,0.000000,0.000000
970,1.900000,1.615000,1.900000,-0.285000,0.000000
971,0.000000,0.000000,0.000000,0.000000,0.000000
972,0.000000,0.000000,0.000000,0.000000,0.000000
973,8.590000,8.590000,8.590000,0.000000,0.000000
974,0.200000,0.200000,0.200000,0.000000,0.000000
975,3.100000,3.100000,3.100000,0.000000,0.000000
976,5.700000,5.700000,5.700000,0.000000,0.000000
977,0.000000,0.000000,0.000000,0.000000,0.000000
978,2.700000,2.295000,2.700000,-0.405000,0.000000
979,9.890000,8.633360,9.890000,-1.256640,0.000000
980,6.890000,6.890000,6.890000,0.000000,0.000000
981,0.000000,0.000000,0.000000,0.000000,0.000000
982,12.490000,12.484756,12.490000,-0.005244,0.000000
983,12.290000,12.288096,12.290000,-0.001904,0.000000
984,0.000000,0.000000,0.000000,0.000000,0.000000
985,0.000000,0.000000,0.000000,0.000000,0.000000
986,0.000000,0.000000,0.000000,0.000000,0.000000
987,0.000000,0.000000,0.000000,0.000000,0.000000
988,17.690000,17.690000,17.690000,0.000000,0.000000
989,0.000000,0.000000,0.000000,0.000000,0.000000
990,0.000000,0.000000,0.000000,0.000000,0.000000
991,0.000000,0.000000,0.000000,0.000000,0.000000
992,3.200000,3.200000,3.200000,0.000000,0.000000
993,7.990000,7.990000,7.990000,0.000000,0.000000
994,6.890000,6.890000,6.890000,0.000000,0.000000
995,5.200000,4.850549,5.200000,-0.349451,0.000000
996,3.300000,2.975102,3.300000,-0.324898,0.000000
997,3.300000,3.300000,3.300000,0.000000,0.000000
998,7.690000,7.576220,7.690000,-0.113780,0.000000
999,13.490000,13.490000,13.490000,0.000000,0.000000
1000,3.400000,3.400000,3.400000,0.000000,0.000000
1001,0.700000,0.700000,0.700000,0.000000,0.000000
1002,5.600000,5.600000,5.600000,0.000000,0.000000
1003,0.000000,0.000000,0.000000,0.000000,0.000000
1004,12.190000,12.190000,12.190000,0.000000,0.000000
1005,4.500000,3.825000,4.500000,-0.675000,0.000000
1006,0.000000,0.000000,0.000000,0.000000,0.000000
1007,0.000000,0.000000,0.000000,0.000000,0.000000
1008,0.000000,0.000000,0.000000,0.000000,0.000000
1009,25.380000,25.380000,25.380000,0.000000,0.000000
1010,9.290000,9.105508,9.290000,-0.184492,0.000000
1011,14.690000,14.690000,14.690000,0.000000,0.000000
1012,9.090000,8.977001,9.090000,-0.112999,0.000000
1013,0.000000,0.000000,0.000000,0.000000,0.000000
1014,17.890000,17.890000,17.890000,0.000000,0.000000
1015,18.490000,18.490000,18.490000,0.000000,0.000000
1016,63.330000,63.330000,63.330000,0.000000,0.000000
1017,0.000000,0.000000,0.000000,0.000000,0.000000
1018,0.000000,0.000000,0.000000,0.000000,0.000000
1019,0.000000,0.000000,0.000000,0.000000,0.000000
1020,39.370000,39.171819,39.370000,-0.198181,0.000000
1021,0.000000,0.000000,0.000000,0.000000,0.000000
