brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
527,252,319,0.025040,182.000000,-21.380000,-21.380000,-21.380000,-21.380000,-160.620000
528,352,253,0.046690,120.000000,17.013522,17.013522,19.596907,19.596907,-100.403093
529,338,254,0.013470,120.000000,-31.348255,-31.483365,-34.846357,-34.711247,-85.288753
530,336,255,0.079750,137.000000,51.408569,51.975218,54.875869,54.309220,-82.690780
531,369,255,0.094960,140.000000,-28.932509,-28.932509,-32.605541,-32.605541,-107.394459
532,320,256,0.040080,90.000000,-40.859300,-39.618538,-43.778355,-45.019117,-44.980883
533,257,363,0.022810,137.000000,-22.844520,-25.449328,-31.419654,-28.814847,-108.185153
534,458,257,0.044710,137.000000,-15.724520,-19.397328,-25.367654,-21.694847,-115.305153
535,265,258,0.042980,120.000000,-0.643380,-0.643381,10.966702,10.966702,-109.033298
536,1753,258,0.061240,120.000000,4.723380,4.723381,-6.886702,-6.886702,-113.113298
537,436,259,0.030410,140.000000,-0.510000,-0.586500,-0.586500,-0.510000,-139.490000
538,260,365,0.017770,120.000000,25.729564,20.464034,24.768678,30.034207,-89.965793
539,493,260,0.052730,120.000000,36.419564,32.757534,37.062178,40.724207,-79.275793
540,261,272,0.018100,120.000000,-1.616730,-1.616730,-1.616730,-1.616730,-118.383270
541,261,353,0.038600,120.000000,-6.323270,-6.323270,-6.323270,-6.323270,-113.676730
542,438,262,0.055120,120.000000,-17.664112,-13.117901,-19.576487,-24.122698,-95.877302
543,323,263,0.069750,76.000000,21.663925,24.019038,25.391151,23.036039,-52.963961
544,411,263,0.037930,91.000000,-16.363925,-19.514038,-20.886151,-17.736039,-73.263961
545,516,264,0.018680,140.000000,11.189261,10.862005,4.648951,4.976207,-135.023793
546,537,264,0.063800,90.000000,-1.469261,0.690995,6.904049,4.743793,-85.256207
547,283,265,0.087440,140.000000,25.836620,25.836619,37.446702,37.446702,-102.553298
548,422,265,0.029500,120.000000,-14.260000,-14.260000,-14.260000,-14.260000,-105.740000
549,408,266,0.079420,120.000000,42.882691,42.602902,70.609861,70.889651,-49.110349
550,525,266,0.043640,120.000000,-34.542691,-34.542692,-62.549651,-62.549651,-57.450349
551,280,267,0.006780,120.000000,-4.001700,-4.001700,-9.386113,-9.386113,-110.613887
552,267,519,0.006450,120.000000,-14.381700,-14.381700,-19.766113,-19.766113,-100.233887
553,268,527,0.015210,140.000000,-14.870000,-14.870000,-14.870000,-14.870000,-125.130000
554,332,269,0.088180,120.000000,39.953576,40.720590,46.288277,45.521262,-74.478738
555,511,269,0.103310,120.000000,-30.673576,-29.148590,-34.716277,-36.241262,-83.758738
556,271,446,0.078930,120.000000,-3.670000,-3.670000,-3.670000,-3.670000,-116.330000
557,272,353,0.019750,120.000000,-10.876730,-10.876730,-10.876730,-10.876730,-109.123270
558,304,273,0.011240,120.000000,1.132074,1.132073,26.872042,26.872042,-93.127958
559,281,274,0.013720,120.000000,19.230053,19.230053,15.410201,15.410201,-104.589799
560,288,274,0.016610,120.000000,6.439947,6.439947,10.259799,10.259799,-109.740201
561,275,280,0.011900,120.000000,-4.001700,-4.001700,-9.386113,-9.386113,-110.613887
562,275,534,0.009920,120.000000,-19.218300,-19.218300,-13.833887,-13.833887,-106.166113
563,276,299,0.000910,140.000000,-14.260000,-14.260000,-14.260000,-14.260000,-125.740000
564,292,277,0.016120,120.000000,-17.320000,-17.320000,-17.320000,-17.320000,-102.680000
565,293,277,0.008600,120.000000,-41.946718,-41.946718,-63.170426,-63.170426,-56.829574
566,406,277,0.012400,120.000000,41.406718,41.406718,62.630426,62.630426,-57.369574
567,526,278,0.016450,137.000000,-7.491700,-7.491700,-12.876113,-12.876113,-124.123887
568,534,278,0.001980,140.000000,-27.558300,-27.558300,-22.173887,-22.173887,-117.826113
569,441,279,0.013880,120.000000,-13.332074,-13.332073,-39.072042,-39.072042,-80.927958
570,472,281,0.008260,140.000000,-43.338334,-43.338334,-43.053760,-43.053760,-96.946240
571,291,282,0.007270,120.000000,-15.197036,-15.197035,-8.396099,-8.396096,-111.603904
572,471,282,0.012560,120.000000,-6.560813,-6.560811,-18.523279,-18.523277,-101.476723
573,350,283,0.044550,120.000000,18.004996,18.004996,31.811696,31.811696,-88.188304
574,1787,283,0.062810,120.000000,24.851624,24.851624,22.655007,22.655006,-97.344994
575,284,308,0.055370,137.000000,-14.470053,-13.679756,-13.648053,-14.438350,-122.561650
576,286,285,0.022810,137.000000,-17.950324,-18.176044,-20.040087,-19.814367,-117.185633
577,286,337,0.064050,140.000000,4.354089,4.476611,8.855659,8.733136,-131.266864
578,473,286,0.022560,90.000000,16.153765,11.588067,14.103072,18.668770,-71.331230
579,287,318,0.019340,140.000000,-12.211579,-3.212251,-1.893472,-10.892800,-129.107200
580,352,288,0.041160,120.000000,19.579947,19.579947,23.399799,23.399799,-96.600201
581,299,289,0.024710,137.000000,-20.868334,-20.868334,-20.583760,-20.583760,-116.416240
582,472,289,0.008180,140.000000,39.768334,39.768334,39.483760,39.483760,-100.516240
583,294,290,0.012400,90.000000,36.400527,34.885096,39.025034,40.540465,-49.459535
584,336,290,0.033800,90.000000,-19.080527,-14.967096,-19.107034,-23.220465,-66.779535
585,429,291,0.030580,120.000000,1.612964,1.612965,8.413901,8.413904,-111.586096
586,296,293,0.000330,140.000000,-34.516718,-34.516718,-55.740426,-55.740426,-84.259574
587,346,294,0.103470,137.000000,70.370014,75.016375,72.191486,67.545126,-69.454874
588,524,294,0.081900,140.000000,-20.327175,-21.207437,-18.448607,-17.568346,-122.431654
589,302,295,0.023220,120.000000,-6.120000,-7.038000,-7.038000,-6.120000,-113.880000
590,425,295,0.094710,90.000000,35.470739,43.696995,49.910049,41.683793,-48.316207
591,537,295,0.104550,90.000000,-8.070739,-12.186995,-18.400049,-14.283793,-75.716207
592,519,296,0.023880,137.000000,-16.886718,-16.886718,-38.110426,-38.110426,-98.889574
593,298,297,0.008020,120.000000,-35.129402,-35.129403,-31.925738,-31.925739,-88.074261
594,297,353,0.077360,120.000000,-43.679402,-43.679403,-40.475738,-40.475739,-79.524261
595,525,298,0.046530,120.000000,-28.109402,-28.109403,-24.905738,-24.905739,-95.094261
596,430,300,0.107850,120.000000,51.228299,51.021196,41.234565,41.441668,-78.558332
597,658,300,0.101490,90.000000,-35.669268,-31.390450,-29.422491,-33.701310,-56.298690
598,708,300,0.075290,90.000000,5.820970,-1.457746,6.360926,13.639642,-76.360358
599,442,303,0.072400,120.000000,8.815385,8.815385,16.353047,16.353047,-103.646953
600,2124,303,0.095040,68.000000,-2.495385,-2.495385,-10.033047,-10.033047,-57.966953
601,345,305,0.055870,120.000000,12.783498,12.776487,11.225862,11.232874,-108.767126
602,460,305,0.127690,140.000000,-17.793609,-10.612149,-11.079873,-18.261333,-121.738667
603,512,305,0.135120,91.000000,8.389360,4.703636,3.913127,7.598851,-83.401149
604,493,306,0.019590,120.000000,6.973927,16.030308,5.979891,-3.076490,-116.923510
605,462,307,0.053550,120.000000,15.071870,17.572245,12.440722,9.940347,-110.059653
606,508,307,0.032150,120.000000,3.268130,-1.983245,3.148278,8.399653,-111.600347
607,349,309,0.044880,120.000000,-69.460000,-79.879000,-79.879000,-69.460000,-50.540000
608,309,520,0.013310,140.000000,90.681170,80.023862,85.658253,96.315561,-43.684439
609,312,310,0.061900,120.000000,-24.540844,-23.288127,-35.742208,-36.994925,-83.005075
610,420,310,0.007770,140.000000,-114.109402,-96.354985,-106.411273,-124.165690,-15.834310
611,435,310,0.059590,120.000000,-0.610000,-0.518500,-0.518500,-0.610000,-119.390000
612,477,310,0.044460,137.000000,-110.739754,-93.386316,-105.089247,-122.442686,-14.557314
613,312,311,0.000100,438.000000,-7.103082,-9.213911,1.868057,3.978886,-434.021114
614,372,311,0.120000,90.000000,39.503082,36.753911,25.671943,28.421114,-61.578886
615,323,312,0.075210,91.000000,-31.643925,-32.502038,-33.874151,-33.016039,-57.983961
616,2245,313,0.067600,34.000000,7.120000,7.120000,7.120000,7.120000,-26.880000
617,381,314,0.101240,68.000000,55.173004,44.646614,45.401645,55.928035,-12.071965
618,387,314,0.071570,90.000000,-48.943004,-39.576114,-40.331145,-49.698035,-40.301965
619,315,341,0.031570,90.000000,-10.796530,-16.123205,-19.780091,-14.453416,-75.546584
620,2249,315,0.101320,90.000000,-1.326530,-8.073705,-11.730591,-4.983416,-85.016584
621,352,316,0.010170,120.000000,21.400000,21.400000,21.400000,21.400000,-98.600000
622,391,316,0.014460,120.000000,-5.200000,-5.200000,-5.200000,-5.200000,-114.800000
623,317,468,0.035620,120.000000,42.553970,33.623893,36.524559,45.454637,-74.545363
624,514,317,0.001490,120.000000,49.673970,39.675893,42.576559,52.574637,-67.425363
625,318,467,0.001490,140.000000,-18.331579,-8.414251,-7.095472,-17.012800,-122.987200
626,319,517,0.045210,182.000000,-22.190000,-22.190000,-22.190000,-22.190000,-159.810000
627,348,320,0.047360,140.000000,-33.739300,-31.430538,-35.590355,-37.899117,-102.100883
628,451,321,0.005120,120.000000,-4.791638,-8.497263,-8.785063,-5.079438,-114.920562
629,454,321,0.019010,137.000000,-21.380000,-18.173000,-18.173000,-21.380000,-115.620000
630,321,467,0.058430,120.000000,79.421579,60.340751,59.021972,78.102800,-41.897200
631,485,321,0.027190,120.000000,31.736510,16.563658,22.309431,37.482283,-82.517717
632,506,321,0.010830,140.000000,-76.253124,-62.550576,-61.680894,-75.383442,-64.616558
633,321,530,0.016940,120.000000,15.280000,12.988000,12.988000,15.280000,-104.720000
634,351,322,0.020250,120.000000,-21.709223,-28.993253,-31.761595,-24.477565,-95.522435
635,389,322,0.028680,120.000000,-49.826983,-51.763543,-54.413734,-52.477173,-67.522827
636,452,322,0.006690,120.000000,18.437735,18.965280,16.765488,16.237944,-103.762056
637,455,322,0.019750,120.000000,-34.300130,-24.758162,-16.266501,-25.808470,-94.191530
638,322,475,0.012810,120.000000,37.680000,32.028000,32.028000,37.680000,-82.320000
639,322,478,0.095040,120.000000,16.526030,16.594107,13.693441,13.625363,-106.374637
640,490,322,0.033970,120.000000,5.100871,24.529400,19.338662,-0.089866,-119.910134
641,538,324,0.037690,90.000000,-10.325332,-11.836997,-14.218259,-12.706594,-77.293406
642,371,325,0.012980,120.000000,9.787440,13.210238,13.210238,9.787440,-110.212560
643,375,325,0.037770,120.000000,3.862560,2.487262,2.487262,3.862560,-116.137440
644,364,326,0.093140,120.000000,1.508611,1.508611,4.749982,4.749982,-115.250018
645,361,328,0.030000,120.000000,1.830000,8.704500,8.704500,1.830000,-118.170000
646,375,329,0.054050,120.000000,1.830000,5.772620,5.772620,1.830000,-118.170000
647,374,330,0.034630,120.000000,4.360000,11.614000,11.614000,4.360000,-115.640000
648,360,331,0.030990,120.000000,5.360000,-1.894000,-1.894000,5.360000,-114.640000
649,395,334,0.127600,120.000000,29.643766,22.368318,27.162174,34.437622,-85.562378
650,369,335,0.070660,68.000000,17.732509,17.732509,21.405541,21.405541,-46.594459
651,2331,335,0.119010,68.000000,-13.652509,-13.652509,-17.325541,-17.325541,-50.674459
652,347,336,0.083140,90.000000,32.328042,37.008122,35.768835,31.088755,-58.911245
653,377,337,0.017520,137.000000,4.967041,3.949699,9.255932,10.273274,-126.726726
654,379,337,0.121320,120.000000,8.508870,6.729190,-2.956090,-1.176411,-118.823589
655,394,338,0.106030,90.000000,-28.798255,-28.550865,-31.913857,-32.161247,-57.838753
656,419,339,0.132640,137.000000,-14.770000,-14.770000,-14.770000,-14.770000,-122.230000
657,342,445,0.085120,120.000000,-65.099704,-65.099704,-71.412527,-71.412527,-48.587473
658,624,342,0.083880,90.000000,-21.139590,-21.139590,-22.731975,-22.731975,-67.268025
659,710,342,0.045040,122.000000,-15.228724,-15.228724,-23.190535,-23.190535,-98.809465
660,377,343,0.019670,90.000000,-14.127041,-11.735699,-17.041932,-19.433274,-70.566726
661,346,344,0.012980,140.000000,64.465233,59.980412,59.961716,64.446537,-75.553463
662,344,346,0.014460,90.000000,-57.867131,-53.841338,-53.824556,-57.850349,-32.149651
663,381,344,0.012070,90.000000,-65.553004,-53.469614,-54.224645,-66.308035,-23.691965
664,523,344,0.055120,140.000000,-43.539360,-45.126136,-44.335627,-42.748851,-97.251149
665,347,345,0.128600,140.000000,30.513498,27.846987,26.296362,28.962874,-111.037126
666,386,347,0.191980,91.000000,-39.276047,-34.863712,-34.822621,-39.234956,-51.765044
667,526,350,0.072150,120.000000,37.674996,37.674996,51.481696,51.481696,-68.518304
668,406,352,0.017930,137.000000,-50.466718,-50.466718,-71.690426,-71.690426,-65.309574
669,429,353,0.025370,120.000000,-13.932964,-13.932965,-20.733901,-20.733904,-99.266096
670,370,354,0.137020,120.000000,-18.361563,-18.198617,-26.798261,-26.961207,-93.038793
671,402,355,0.024210,182.000000,-4.280000,-3.638000,-3.638000,-4.280000,-177.720000
672,360,356,0.025450,120.000000,39.788870,33.317190,23.631910,30.103589,-89.896411
673,432,356,0.060250,120.000000,-36.828870,-30.801190,-21.115910,-27.143589,-92.856411
674,509,357,0.084630,140.000000,-36.399360,-36.915136,-36.124627,-35.608851,-104.391149
675,523,357,0.064790,90.000000,38.439360,39.261136,38.470627,37.648851,-52.351149
676,358,380,0.012560,90.000000,-6.920000,-6.920000,-6.920000,-6.920000,-83.080000
677,375,359,0.074300,120.000000,-5.692560,-8.259883,-8.259883,-5.692560,-114.307440
678,378,359,0.006200,120.000000,-36.167440,-43.547238,-43.547238,-36.167440,-83.832560
679,393,359,0.017110,90.000000,-50.389261,-53.538469,-47.325415,-44.176207,-45.823793
680,374,361,0.041160,120.000000,61.834498,60.247918,76.011524,77.598104,-42.401896
681,362,373,0.026200,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
682,477,363,0.066450,137.000000,28.964520,30.651328,36.621654,34.934847,-102.065153
683,439,364,0.064380,120.000000,4.058611,4.058611,7.299982,7.299982,-112.700018
684,416,365,0.034210,140.000000,-20.738362,-12.528237,-12.240437,-20.450562,-119.549438
685,440,365,0.076120,90.000000,-38.535332,-44.278497,-46.659759,-40.916594,-49.083406
686,484,366,0.040170,120.000000,-20.412741,-7.205644,-8.583384,-21.790481,-98.209519
687,504,366,0.063550,140.000000,-48.997735,-44.941280,-42.741488,-46.797944,-93.202056
688,578,366,0.130250,68.000000,28.987595,26.226249,20.286595,23.047941,-44.952059
689,370,367,0.015870,120.000000,3.791563,3.791563,12.391207,12.391207,-107.608793
690,445,367,0.088680,120.000000,-79.869704,-79.869704,-86.182527,-86.182527,-33.817473
691,376,368,0.021400,120.000000,-1.728585,-1.728585,5.524366,5.524366,-114.475634
692,433,368,0.034790,120.000000,-45.790000,-45.790000,-45.790000,-45.790000,-74.210000
693,378,371,0.008180,120.000000,26.597440,32.541738,32.541738,26.597440,-93.402560
694,393,373,0.016030,120.000000,41.639261,43.475969,37.262915,35.426207,-84.573793
695,395,374,0.145290,120.000000,-43.063766,-39.301318,-44.095174,-47.857622,-72.142378
696,428,374,0.082230,120.000000,-61.776784,-63.955371,-71.941508,-69.762921,-50.237079
697,432,379,0.099670,120.000000,33.458870,27.936690,18.251410,23.773589,-96.226411
698,410,380,0.073310,120.000000,-7.017905,-7.017906,17.785389,17.785388,-102.214612
699,1602,380,0.108600,120.000000,21.567905,21.567906,-3.235389,-3.235388,-116.764612
700,464,382,0.005870,68.000000,0.140000,-1.081000,-1.081000,0.140000,-67.860000
701,383,488,0.002310,93.000000,-14.400000,-11.040000,-11.040000,-14.400000,-78.600000
702,389,385,0.014210,120.000000,38.626983,42.243543,44.893734,41.277173,-78.722827
703,415,387,0.078100,120.000000,-34.073004,-26.936614,-27.691645,-34.828035,-85.171965
704,481,388,0.037190,90.000000,-64.360000,-54.706000,-54.706000,-64.360000,-25.640000
705,388,518,0.018020,137.000000,-82.190000,-69.861500,-69.861500,-82.190000,-54.810000
706,529,390,0.095120,137.000000,7.520000,7.520000,7.520000,7.520000,-129.480000
707,404,392,0.004710,140.000000,-18.180000,-18.180000,-18.180000,-18.180000,-121.820000
708,532,394,0.047690,120.000000,-17.088255,-15.084365,-18.447357,-20.451247,-99.548753
709,526,396,0.014960,120.000000,-14.896229,-14.896229,-37.288934,-37.288934,-82.711066
710,512,397,0.139340,90.000000,4.180000,4.807000,4.807000,4.180000,-85.820000
711,481,398,0.039260,90.000000,9.160000,7.786000,7.786000,9.160000,-80.840000
712,1129,399,0.071070,120.000000,9.260000,9.251282,9.251282,9.260000,-110.740000
713,404,400,0.007850,90.000000,9.160000,9.160000,9.160000,9.160000,-80.840000
714,434,401,0.037360,90.000000,8.881890,8.881890,8.244778,8.244778,-81.755222
715,403,517,0.003970,182.000000,-4.080000,-4.080000,-4.080000,-4.080000,-177.920000
716,405,444,0.012480,90.000000,-24.060000,-24.060000,-24.060000,-24.060000,-65.940000
717,446,405,0.011740,90.000000,-18.650000,-18.650000,-18.650000,-18.650000,-71.350000
718,407,431,0.047850,140.000000,23.440000,23.440000,23.440000,23.440000,-116.560000
719,526,407,0.022640,137.000000,43.550000,43.550000,43.550000,43.550000,-93.450000
720,417,408,0.061820,120.000000,51.732691,50.125402,78.132361,79.739651,-40.260349
721,532,409,0.063310,120.000000,9.258255,6.079865,9.442857,12.621247,-107.378753
722,660,409,0.096690,122.000000,-2.138255,2.108135,-1.254857,-5.501247,-116.498753
723,525,410,0.032730,90.000000,2.452095,2.452094,27.255389,27.255388,-62.744612
724,412,411,0.020910,140.000000,12.465030,12.856864,8.137343,7.745509,-132.254491
725,423,411,0.190740,90.000000,-2.352565,-5.833550,-2.953866,0.527120,-89.472880
726,426,411,0.095870,90.000000,-7.626391,-10.514851,-10.047127,-7.158667,-82.841333
727,413,412,0.020740,140.000000,20.095030,19.342364,14.622843,15.375509,-124.624491
728,612,413,0.323970,137.000000,60.111717,56.735558,48.444706,51.820866,-85.179134
729,643,413,0.130250,68.000000,-19.246687,-19.738694,-16.167364,-15.675357,-52.324643
730,451,416,0.044380,137.000000,0.131638,5.211263,5.499063,0.419438,-136.580562
731,447,417,0.026280,120.000000,54.382691,52.803317,80.810275,82.389651,-37.610349
732,459,418,0.008430,137.000000,13.750000,15.812500,15.812500,13.750000,-123.250000
733,477,420,0.043970,140.000000,-91.809402,-77.399985,-87.456273,-101.865690,-38.134310
734,516,421,0.034960,91.000000,14.260000,13.995464,13.995464,14.260000,-76.740000
735,612,424,0.053140,122.000000,53.162709,54.658883,40.481642,38.985468,-83.014532
736,722,424,0.090080,68.000000,-40.532709,-43.923383,-29.746142,-26.355468,-41.644532
737,425,438,0.155040,120.000000,-11.444112,-5.964901,-12.423487,-17.902698,-102.097302
738,492,425,0.073220,120.000000,17.450386,9.502017,18.807038,26.755406,-93.244594
739,536,425,0.094210,90.000000,-21.094668,-25.196003,-22.814741,-18.713406,-71.286594
740,535,426,0.076280,68.000000,5.983609,0.573649,1.041373,6.451333,-61.548667
741,528,427,0.053880,91.000000,36.160000,36.160000,36.160000,36.160000,-54.840000
742,613,430,0.185870,122.000000,57.758299,56.571696,46.785065,47.971668,-74.028332
743,676,439,0.055700,122.000000,6.708611,6.708611,9.949982,9.949982,-112.050018
744,527,441,0.012980,140.000000,3.277926,3.277927,-22.462042,-22.462042,-117.537958
745,487,443,0.057440,90.000000,23.520000,19.992000,19.992000,23.520000,-66.480000
746,449,445,0.016120,68.000000,0.000000,0.000000,0.000000,0.000000,-68.000000
747,450,446,0.008350,68.000000,0.000000,0.000000,0.000000,0.000000,-68.000000
748,469,448,0.042150,137.000000,-7.630000,-8.774500,-8.774500,-7.630000,-129.370000
749,482,448,0.062480,137.000000,-63.569626,-61.124265,-74.560087,-77.005447,-59.994553
750,504,452,0.009920,120.000000,22.517735,22.433280,20.233488,20.317944,-99.682056
751,464,455,0.017770,120.000000,-15.391914,-4.451531,4.887060,-6.053324,-113.946676
752,502,455,0.007110,120.000000,11.651784,5.669369,4.822439,10.804854,-109.195146
753,490,456,0.012310,120.000000,-9.803923,-18.715689,-16.046927,-7.135160,-112.864840
754,494,456,0.033220,120.000000,61.743923,62.864689,60.195927,59.075160,-60.924840
755,498,456,0.001650,144.000000,-24.440000,-20.774000,-20.774000,-24.440000,-119.560000
756,476,457,0.027850,137.000000,22.991170,4.928362,10.562753,28.625561,-108.374439
757,514,457,0.017360,120.000000,5.528830,19.313638,13.679247,-0.105561,-119.894439
758,535,460,0.017520,68.000000,-7.003609,-1.440649,-1.908373,-7.471333,-60.528667
759,508,461,0.024630,120.000000,-34.848130,-24.859755,-29.991278,-39.979653,-80.020347
760,515,461,0.003060,120.000000,56.228130,43.032755,48.164278,61.359653,-58.640347
761,465,462,0.008510,140.000000,54.791870,51.334245,46.202722,49.660347,-90.339653
762,497,463,0.006940,120.000000,34.493124,27.054576,26.184894,33.623442,-86.376558
763,514,463,0.020660,120.000000,-6.993124,-3.679576,-2.809894,-6.123442,-113.876558
764,515,464,0.020660,120.000000,6.128086,12.640469,21.979060,15.466676,-104.533324
765,494,465,0.038760,120.000000,78.211870,71.241245,66.109722,73.080347,-46.919653
766,468,531,0.001740,140.000000,11.993970,7.647893,10.548559,14.894637,-125.105363
767,470,923,0.029750,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
768,479,475,0.007850,120.000000,-15.280000,-12.988000,-12.988000,-15.280000,-104.720000
769,507,476,0.012310,120.000000,39.661170,21.350862,26.985253,45.295561,-74.704439
770,521,476,0.014710,137.000000,-7.510000,-8.636500,-8.636500,-7.510000,-129.490000
771,501,477,0.022070,120.000000,-65.524636,-48.283973,-64.072866,-81.313529,-38.686471
772,518,477,0.022070,137.000000,-98.900000,-84.065000,-84.065000,-98.900000,-38.100000
773,478,531,0.011400,140.000000,-7.913970,-4.179893,-7.080559,-10.814637,-129.185363
774,480,530,0.006940,120.000000,-10.180000,-8.653000,-8.653000,-10.180000,-109.820000
775,487,481,0.011570,90.000000,-36.350000,-30.897500,-30.897500,-36.350000,-53.650000
776,482,1078,0.113220,90.000000,5.972459,5.405518,8.508808,9.075750,-80.924250
777,2043,482,0.103970,90.000000,-27.527167,-26.909786,-37.242317,-37.859698,-52.140302
778,488,483,0.002310,93.000000,-16.400000,-12.740000,-12.740000,-16.400000,-76.600000
779,483,502,0.001900,89.000000,-53.060000,-43.901000,-43.901000,-53.060000,-35.940000
780,494,484,0.048020,120.000000,-6.152741,4.915356,3.537616,-7.530481,-112.469519
781,489,485,0.007930,120.000000,78.576510,56.377658,62.123431,84.322283,-35.677717
782,507,486,0.010990,120.000000,-67.161170,-52.975862,-58.610253,-72.795561,-47.204439
783,500,489,0.009420,120.000000,75.513377,63.983975,67.848223,79.377625,-40.622375
784,505,489,0.022310,140.000000,25.463133,18.153683,20.035208,27.344658,-112.655342
785,491,490,0.006860,140.000000,13.636949,21.402710,18.880735,11.114974,-128.885026
786,494,491,0.041320,140.000000,50.296949,52.563710,50.041735,47.774974,-92.225026
787,496,493,0.010580,120.000000,-12.220000,-14.053000,-14.053000,-12.220000,-107.780000
788,500,493,0.010660,101.000000,-80.613377,-69.848975,-73.713223,-84.477625,-16.522375
789,505,493,0.018930,140.000000,-52.963133,-49.778683,-51.660208,-54.844658,-85.155342
790,495,494,0.010580,120.000000,-11.200000,-9.520000,-9.520000,-11.200000,-108.800000
791,497,506,0.039670,140.000000,-58.933124,-47.828576,-46.958894,-58.063442,-81.936558
792,502,499,0.003720,144.000000,21.420000,18.207000,18.207000,21.420000,-122.580000
793,515,501,0.017600,120.000000,-12.574636,-3.276473,-19.065366,-28.363529,-91.636471
794,515,503,0.009920,137.000000,28.528421,31.416749,32.735528,29.847200,-107.152800
795,512,509,0.019340,90.000000,-19.999360,-18.055136,-17.264627,-19.208851,-70.791149
796,524,511,0.069090,90.000000,-0.042825,-2.218063,-4.976893,-2.801654,-87.198346
797,518,522,0.009500,137.000000,16.710000,14.203500,14.203500,16.710000,-120.290000
798,526,519,0.018180,137.000000,-2.505018,-2.505018,-18.344313,-18.344313,-118.655687
799,525,528,0.039340,120.000000,44.100000,44.100000,44.100000,44.100000,-75.900000
800,538,536,0.026120,90.000000,-6.074668,-7.023003,-4.641741,-3.693406,-86.306594
801,540,539,0.000100,438.000000,58.567996,57.460609,54.520952,55.628339,-382.371661
802,559,539,0.082810,137.000000,-9.455484,-8.098097,-4.815591,-6.172978,-130.827022
803,633,539,0.012980,137.000000,-6.880373,-9.616394,-10.114046,-7.378025,-129.621975
804,737,539,0.038930,137.000000,-17.354516,-18.501827,-18.342702,-17.195390,-119.804610
805,776,539,0.020250,108.000000,-24.877624,-21.244291,-21.248613,-24.881946,-83.118054
806,544,540,0.079830,137.000000,-13.020053,-11.715186,-13.458688,-14.763556,-122.236444
807,634,540,0.012810,137.000000,-7.496978,-10.269459,-10.750348,-7.977867,-129.022133
808,650,540,0.030660,137.000000,21.188404,19.111852,17.659171,19.735722,-117.264278
809,652,540,0.009920,58.000000,-40.062376,-35.856709,-35.852387,-40.058054,-17.941946
810,653,540,0.044380,137.000000,11.970661,10.257207,9.295376,11.008829,-125.991171
811,541,685,0.050740,137.000000,-3.300000,-2.805000,-2.805000,-3.300000,-133.700000
812,712,542,0.086530,137.000000,-14.995933,-14.733545,-13.149226,-13.411613,-123.588387
813,737,542,0.060990,137.000000,26.633114,24.430038,23.192480,25.395557,-111.604443
814,751,542,0.081070,137.000000,-0.247182,-0.014993,-0.361755,-0.593944,-136.406056
815,560,543,0.058020,137.000000,-2.482605,-2.784877,-2.171610,-1.869339,-135.130661
816,617,543,0.059170,137.000000,5.348394,3.267390,4.429767,6.510771,-130.489229
817,740,543,0.067360,137.000000,15.024211,15.024211,13.248568,13.248568,-123.751432
818,544,696,0.046030,137.000000,5.530053,5.348686,7.092188,7.273556,-129.726444
819,546,545,0.000100,438.000000,-31.462168,-31.462168,-30.591011,-30.591011,-407.408989
820,587,545,0.101070,137.000000,-19.627467,-19.627467,-20.260984,-20.260984,-116.739016
821,727,545,0.106860,89.000000,27.619975,26.656373,27.293008,28.256609,-60.743391
822,756,545,0.075620,137.000000,-7.858765,-7.858765,-6.122138,-6.122138,-130.877862
823,575,546,0.103470,137.000000,4.504238,4.504238,4.637792,4.637792,-132.362208
824,725,546,0.019920,137.000000,0.975648,0.975648,1.492078,1.492078,-135.507922
825,730,546,0.014790,108.000000,-18.008248,-18.008248,-17.553002,-17.553002,-90.446998
826,739,546,0.079590,137.000000,-3.320586,-3.320586,1.354925,1.354925,-135.645075
827,755,546,0.235120,78.000000,-15.613220,-15.613220,-20.522803,-20.522803,-57.477197
828,631,547,0.025120,137.000000,31.349699,28.558268,27.303263,30.094694,-106.905306
829,672,547,0.011570,137.000000,-11.906880,-11.836761,-10.928518,-10.998638,-126.001362
830,751,547,0.013220,137.000000,0.247182,0.014993,0.361755,0.593944,-136.406056
831,573,548,0.052730,137.000000,14.341745,16.116135,12.753143,10.978753,-126.021247
832,660,548,0.067270,137.000000,-6.651745,-9.579635,-6.216643,-3.288753,-133.711247
833,550,549,0.027020,137.000000,-9.900000,-9.900000,-9.900000,-9.900000,-127.100000
834,671,549,0.149750,76.000000,38.170103,38.170103,41.914385,41.914385,-34.085615
835,760,549,0.100410,76.000000,-12.880103,-12.880103,-16.624385,-16.624385,-59.375615
836,761,550,0.059500,137.000000,-5.500000,-5.500000,-5.500000,-5.500000,-131.500000
837,746,551,0.065620,108.000000,-2.930410,-2.930410,-1.338025,-1.338025,-106.661975
838,551,750,0.061820,108.000000,-0.546269,-0.288170,3.043912,2.785813,-105.214187
839,757,551,0.018100,108.000000,22.822498,22.822498,35.602315,35.602315,-72.397685
840,784,551,0.010330,108.000000,-10.548358,-10.548358,-21.588477,-21.588477,-86.411523
