busIdx,pdPreRT,pdRT_ISO,pdRT_Actual,deltaPdRT,noisePd
511,16.300000,15.000809,16.300000,-1.299191,0.000000
512,7.430000,7.296074,7.430000,-0.133926,0.000000
513,0.000000,0.000000,0.000000,0.000000,0.000000
514,32.560000,39.072000,32.560000,6.512000,0.000000
515,36.690000,44.028000,36.690000,7.338000,0.000000
516,0.000000,0.000000,0.000000,0.000000,0.000000
517,0.000000,0.000000,0.000000,0.000000,0.000000
518,0.000000,0.000000,0.000000,0.000000,0.000000
519,0.000000,0.000000,0.000000,0.000000,0.000000
520,11.300000,13.560000,11.300000,2.260000,0.000000
521,7.510000,7.510000,7.510000,0.000000,0.000000
522,16.710000,20.052000,16.710000,3.342000,0.000000
523,5.100000,5.100000,5.100000,0.000000,0.000000
524,20.370000,20.370000,20.370000,0.000000,0.000000
525,22.100000,26.520000,22.100000,4.420000,0.000000
526,13.040000,10.432000,13.040000,-2.608000,0.000000
527,5.610000,4.488000,5.610000,-1.122000,0.000000
528,7.940000,9.528000,7.940000,1.588000,0.000000
529,6.530000,5.224000,6.530000,-1.306000,0.000000
530,5.100000,4.080000,5.100000,-1.020000,0.000000
531,4.080000,4.702553,4.080000,0.622553,0.000000
532,7.830000,6.264000,7.830000,-1.566000,0.000000
533,12.220000,14.664000,12.220000,2.444000,0.000000
534,8.340000,10.008000,8.340000,1.668000,0.000000
535,1.020000,1.224000,1.020000,0.204000,0.000000
536,21.020000,19.989098,21.020000,-1.030902,0.000000
537,13.040000,13.040000,13.040000,0.000000,0.000000
538,16.400000,19.680000,16.400000,3.280000,0.000000
539,0.000000,0.000000,0.000000,0.000000,0.000000
540,6.800000,5.440000,6.800000,-1.360000,0.000000
541,3.300000,2.640000,3.300000,-0.660000,0.000000
542,11.390000,13.668000,11.390000,2.278000,0.000000
543,17.890000,17.373324,17.890000,-0.516676,0.000000
544,7.490000,5.992000,7.490000,-1.498000,0.000000
545,21.880000,20.930275,21.880000,-0.949725,0.000000
546,0.000000,0.000000,0.000000,0.000000,0.000000
547,19.690000,23.628000,19.690000,3.938000,0.000000
548,7.690000,6.152000,7.690000,-1.538000,0.000000
549,15.390000,12.312000,15.390000,-3.078000,0.000000
550,4.400000,3.520000,4.400000,-0.880000,0.000000
551,9.890000,7.912000,9.890000,-1.978000,0.000000
552,12.790000,15.348000,12.790000,2.558000,0.000000
553,15.990000,19.188000,15.990000,3.198000,0.000000
554,3.800000,3.800000,3.800000,0.000000,0.000000
555,3.800000,3.040000,3.800000,-0.760000,0.000000
556,25.880000,20.704000,25.880000,-5.176000,0.000000
557,16.990000,13.592000,16.990000,-3.398000,0.000000
558,6.000000,4.800000,6.000000,-1.200000,0.000000
559,10.890000,8.712000,10.890000,-2.178000,0.000000
560,10.990000,10.425216,10.990000,-0.564784,0.000000
561,13.690000,16.428000,13.690000,2.738000,0.000000
562,13.690000,16.428000,13.690000,2.738000,0.000000
563,12.190000,14.628000,12.190000,2.438000,0.000000
564,0.000000,0.000000,0.000000,0.000000,0.000000
565,0.000000,0.000000,0.000000,0.000000,0.000000
566,12.690000,15.228000,12.690000,2.538000,0.000000
567,5.500000,4.400000,5.500000,-1.100000,0.000000
568,0.000000,0.000000,0.000000,0.000000,0.000000
569,0.000000,0.000000,0.000000,0.000000,0.000000
570,8.190000,6.552000,8.190000,-1.638000,0.000000
571,9.690000,11.628000,9.690000,1.938000,0.000000
572,12.290000,9.832000,12.290000,-2.458000,0.000000
573,3.300000,2.640000,3.300000,-0.660000,0.000000
574,2.200000,1.760000,2.200000,-0.440000,0.000000
575,8.790000,10.507236,8.790000,1.717236,0.000000
576,0.000000,0.000000,0.000000,0.000000,0.000000
577,6.000000,4.800000,6.000000,-1.200000,0.000000
578,21.880000,17.504000,21.880000,-4.376000,0.000000
579,3.300000,2.640000,3.300000,-0.660000,0.000000
580,8.990000,10.788000,8.990000,1.798000,0.000000
581,11.490000,9.192000,11.490000,-2.298000,0.000000
582,6.800000,5.440000,6.800000,-1.360000,0.000000
583,15.390000,15.202444,15.390000,-0.187556,0.000000
584,11.690000,11.450785,11.690000,-0.239215,0.000000
585,18.390000,20.529926,18.390000,2.139926,0.000000
586,8.390000,6.712000,8.390000,-1.678000,0.000000
587,0.000000,0.000000,0.000000,0.000000,0.000000
588,12.590000,15.108000,12.590000,2.518000,0.000000
589,9.890000,7.912000,9.890000,-1.978000,0.000000
590,14.590000,11.672000,14.590000,-2.918000,0.000000
591,13.290000,15.948000,13.290000,2.658000,0.000000
592,3.800000,3.040000,3.800000,-0.760000,0.000000
593,13.690000,10.952000,13.690000,-2.738000,0.000000
594,8.790000,7.032000,8.790000,-1.758000,0.000000
595,3.400000,4.080000,3.400000,0.680000,0.000000
596,5.800000,6.960000,5.800000,1.160000,0.000000
597,4.500000,5.400000,4.500000,0.900000,0.000000
598,4.500000,3.600000,4.500000,-0.900000,0.000000
599,3.600000,2.880000,3.600000,-0.720000,0.000000
600,10.990000,8.792000,10.990000,-2.198000,0.000000
601,7.690000,6.152000,7.690000,-1.538000,0.000000
602,5.500000,4.400000,5.500000,-1.100000,0.000000
603,37.270000,29.816000,37.270000,-7.454000,0.000000
604,27.380000,21.904000,27.380000,-5.476000,0.000000
605,8.790000,7.032000,8.790000,-1.758000,0.000000
606,0.900000,1.080000,0.900000,0.180000,0.000000
607,4.100000,3.280000,4.100000,-0.820000,0.000000
608,2.200000,1.760000,2.200000,-0.440000,0.000000
609,5.200000,4.160000,5.200000,-1.040000,0.000000
610,7.990000,6.392000,7.990000,-1.598000,0.000000
611,5.500000,4.400000,5.500000,-1.100000,0.000000
612,12.990000,10.392000,12.990000,-2.598000,0.000000
613,12.990000,10.392000,12.990000,-2.598000,0.000000
614,0.000000,0.000000,0.000000,0.000000,0.000000
615,35.070000,28.056000,35.070000,-7.014000,0.000000
616,7.190000,7.190000,7.190000,0.000000,0.000000
617,0.000000,0.000000,0.000000,0.000000,0.000000
618,8.790000,8.790000,8.790000,0.000000,0.000000
619,18.090000,18.090000,18.090000,0.000000,0.000000
620,9.690000,7.782842,9.690000,-1.907158,0.000000
621,7.090000,5.672000,7.090000,-1.418000,0.000000
622,1.100000,0.880000,1.100000,-0.220000,0.000000
623,26.180000,31.416000,26.180000,5.236000,0.000000
624,8.190000,6.552000,8.190000,-1.638000,0.000000
625,10.390000,8.312000,10.390000,-2.078000,0.000000
626,42.160000,33.728000,42.160000,-8.432000,0.000000
627,13.690000,10.952000,13.690000,-2.738000,0.000000
628,21.880000,26.256000,21.880000,4.376000,0.000000
629,10.890000,10.213950,10.890000,-0.676050,0.000000
630,25.780000,20.624000,25.780000,-5.156000,0.000000
631,11.290000,13.548000,11.290000,2.258000,0.000000
632,16.890000,13.512000,16.890000,-3.378000,0.000000
633,10.990000,8.792000,10.990000,-2.198000,0.000000
634,0.000000,0.000000,0.000000,0.000000,0.000000
635,12.190000,14.628000,12.190000,2.438000,0.000000
636,7.690000,7.690000,7.690000,0.000000,0.000000
637,7.090000,8.508000,7.090000,1.418000,0.000000
638,4.400000,3.520000,4.400000,-0.880000,0.000000
639,17.590000,14.072000,17.590000,-3.518000,0.000000
640,6.700000,5.360000,6.700000,-1.340000,0.000000
641,17.690000,14.152000,17.690000,-3.538000,0.000000
642,10.990000,8.792000,10.990000,-2.198000,0.000000
643,9.790000,11.748000,9.790000,1.958000,0.000000
644,0.000000,0.000000,0.000000,0.000000,0.000000
645,0.000000,0.000000,0.000000,0.000000,0.000000
646,4.400000,5.280000,4.400000,0.880000,0.000000
647,17.190000,13.752000,17.190000,-3.438000,0.000000
648,20.680000,16.544000,20.680000,-4.136000,0.000000
649,17.190000,13.752000,17.190000,-3.438000,0.000000
650,10.990000,8.792000,10.990000,-2.198000,0.000000
651,25.780000,20.624000,25.780000,-5.156000,0.000000
652,8.690000,6.952000,8.690000,-1.738000,0.000000
653,14.990000,11.992000,14.990000,-2.998000,0.000000
654,7.690000,6.152000,7.690000,-1.538000,0.000000
655,4.400000,3.520000,4.400000,-0.880000,0.000000
656,4.300000,5.160000,4.300000,0.860000,0.000000
657,21.380000,21.380000,21.380000,0.000000,0.000000
658,12.690000,15.228000,12.690000,2.538000,0.000000
659,2.200000,2.200000,2.200000,0.000000,0.000000
660,8.790000,7.032000,8.790000,-1.758000,0.000000
661,1.600000,1.280000,1.600000,-0.320000,0.000000
662,0.000000,0.000000,0.000000,0.000000,0.000000
663,0.000000,0.000000,0.000000,0.000000,0.000000
664,50.650000,40.520000,50.650000,-10.130000,0.000000
665,30.680000,24.544000,30.680000,-6.136000,0.000000
666,7.690000,6.152000,7.690000,-1.538000,0.000000
667,16.990000,17.495817,16.990000,0.505817,0.000000
668,2.700000,2.160000,2.700000,-0.540000,0.000000
669,6.000000,4.800000,6.000000,-1.200000,0.000000
670,25.880000,28.474078,25.880000,2.594078,0.000000
671,9.490000,7.592000,9.490000,-1.898000,0.000000
672,2.200000,2.640000,2.200000,0.440000,0.000000
673,9.890000,7.912000,9.890000,-1.978000,0.000000
674,10.190000,8.152000,10.190000,-2.038000,0.000000
675,2.000000,1.600000,2.000000,-0.400000,0.000000
676,2.700000,2.160000,2.700000,-0.540000,0.000000
677,9.490000,7.592000,9.490000,-1.898000,0.000000
678,25.180000,20.144000,25.180000,-5.036000,0.000000
679,25.180000,20.144000,25.180000,-5.036000,0.000000
680,1.100000,0.880000,1.100000,-0.220000,0.000000
681,79.920000,63.936000,79.920000,-15.984000,0.000000
682,0.000000,0.000000,0.000000,0.000000,0.000000
683,16.490000,13.192000,16.490000,-3.298000,0.000000
684,24.080000,19.264000,24.080000,-4.816000,0.000000
685,10.390000,8.312000,10.390000,-2.078000,0.000000
686,11.390000,13.668000,11.390000,2.278000,0.000000
687,1.100000,0.880000,1.100000,-0.220000,0.000000
688,11.990000,9.592000,11.990000,-2.398000,0.000000
689,11.990000,9.592000,11.990000,-2.398000,0.000000
690,9.290000,7.432000,9.290000,-1.858000,0.000000
691,1.600000,1.280000,1.600000,-0.320000,0.000000
692,6.000000,4.800000,6.000000,-1.200000,0.000000
693,7.990000,6.392000,7.990000,-1.598000,0.000000
694,10.790000,8.632000,10.790000,-2.158000,0.000000
695,1.600000,1.280000,1.600000,-0.320000,0.000000
696,6.700000,5.360000,6.700000,-1.340000,0.000000
697,4.300000,5.160000,4.300000,0.860000,0.000000
698,6.800000,6.800000,6.800000,0.000000,0.000000
699,26.780000,26.172898,26.780000,-0.607102,0.000000
700,10.990000,8.792000,10.990000,-2.198000,0.000000
701,2.900000,2.320000,2.900000,-0.580000,0.000000
702,12.090000,12.090000,12.090000,0.000000,0.000000
703,22.480000,21.773543,22.480000,-0.706457,0.000000
704,11.490000,11.490000,11.490000,0.000000,0.000000
705,26.880000,21.504000,26.880000,-5.376000,0.000000
706,10.990000,8.792000,10.990000,-2.198000,0.000000
707,10.990000,8.792000,10.990000,-2.198000,0.000000
708,15.990000,12.792000,15.990000,-3.198000,0.000000
709,21.880000,17.504000,21.880000,-4.376000,0.000000
710,2.200000,1.760000,2.200000,-0.440000,0.000000
711,4.800000,5.760000,4.800000,0.960000,0.000000
712,23.980000,28.776000,23.980000,4.796000,0.000000
713,20.290000,16.232000,20.290000,-4.058000,0.000000
714,14.390000,17.268000,14.390000,2.878000,0.000000
715,6.000000,7.200000,6.000000,1.200000,0.000000
716,2.400000,1.920000,2.400000,-0.480000,0.000000
717,2.400000,1.920000,2.400000,-0.480000,0.000000
718,18.090000,14.472000,18.090000,-3.618000,0.000000
719,19.690000,15.752000,19.690000,-3.938000,0.000000
720,20.290000,16.232000,20.290000,-4.058000,0.000000
721,6.700000,5.360000,6.700000,-1.340000,0.000000
722,12.190000,9.752000,12.190000,-2.438000,0.000000
723,6.890000,8.268000,6.890000,1.378000,0.000000
724,13.690000,14.462626,13.690000,0.772626,0.000000
725,6.500000,7.800000,6.500000,1.300000,0.000000
726,0.000000,0.000000,0.000000,0.000000,0.000000
727,0.000000,0.000000,0.000000,0.000000,0.000000
728,3.300000,2.640000,3.300000,-0.660000,0.000000
729,19.290000,23.148000,19.290000,3.858000,0.000000
730,19.690000,23.628000,19.690000,3.938000,0.000000
731,7.190000,5.752000,7.190000,-1.438000,0.000000
732,4.100000,4.920000,4.100000,0.820000,0.000000
733,1.100000,0.880000,1.100000,-0.220000,0.000000
734,0.000000,0.000000,0.000000,0.000000,0.000000
735,9.890000,11.868000,9.890000,1.978000,0.000000
736,4.400000,3.520000,4.400000,-0.880000,0.000000
737,15.190000,18.228000,15.190000,3.038000,0.000000
738,11.490000,9.192000,11.490000,-2.298000,0.000000
739,13.590000,16.308000,13.590000,2.718000,0.000000
740,12.090000,12.090000,12.090000,0.000000,0.000000
741,10.990000,10.990000,10.990000,0.000000,0.000000
742,3.100000,3.720000,3.100000,0.620000,0.000000
743,6.990000,8.388000,6.990000,1.398000,0.000000
744,1.500000,1.500000,1.500000,0.000000,0.000000
745,6.600000,5.280000,6.600000,-1.320000,0.000000
746,7.690000,6.152000,7.690000,-1.538000,0.000000
747,5.500000,4.400000,5.500000,-1.100000,0.000000
748,18.790000,22.548000,18.790000,3.758000,0.000000
749,4.500000,3.600000,4.500000,-0.900000,0.000000
750,21.880000,17.504000,21.880000,-4.376000,0.000000
751,0.000000,0.000000,0.000000,0.000000,0.000000
752,6.100000,6.100000,6.100000,0.000000,0.000000
753,13.690000,10.952000,13.690000,-2.738000,0.000000
754,37.970000,30.376000,37.970000,-7.594000,0.000000
755,27.980000,22.384000,27.980000,-5.596000,0.000000
756,11.790000,14.148000,11.790000,2.358000,0.000000
757,1.600000,1.280000,1.600000,-0.320000,0.000000
758,16.190000,12.952000,16.190000,-3.238000,0.000000
759,6.890000,5.512000,6.890000,-1.378000,0.000000
760,16.190000,19.428000,16.190000,3.238000,0.000000
761,5.500000,4.400000,5.500000,-1.100000,0.000000
762,15.690000,12.552000,15.690000,-3.138000,0.000000
763,12.190000,14.628000,12.190000,2.438000,0.000000
764,6.400000,7.680000,6.400000,1.280000,0.000000
765,5.000000,4.000000,5.000000,-1.000000,0.000000
766,10.190000,12.228000,10.190000,2.038000,0.000000
767,2.600000,2.120226,2.600000,-0.479774,0.000000
768,7.490000,7.490000,7.490000,0.000000,0.000000
769,12.590000,10.072000,12.590000,-2.518000,0.000000
770,5.500000,6.600000,5.500000,1.100000,0.000000
771,13.190000,15.828000,13.190000,2.638000,0.000000
772,9.290000,7.432000,9.290000,-1.858000,0.000000
773,7.090000,8.508000,7.090000,1.418000,0.000000
774,4.400000,3.520000,4.400000,-0.880000,0.000000
775,14.290000,11.432000,14.290000,-2.858000,0.000000
776,14.490000,11.592000,14.490000,-2.898000,0.000000
777,0.000000,0.000000,0.000000,0.000000,0.000000
778,14.490000,17.388000,14.490000,2.898000,0.000000
779,1.500000,1.500000,1.500000,0.000000,0.000000
780,5.500000,6.600000,5.500000,1.100000,0.000000
781,4.100000,3.280000,4.100000,-0.820000,0.000000
782,14.290000,17.148000,14.290000,2.858000,0.000000
783,8.390000,10.068000,8.390000,1.678000,0.000000
784,3.800000,3.040000,3.800000,-0.760000,0.000000
785,10.390000,8.312000,10.390000,-2.078000,0.000000
786,0.000000,0.000000,0.000000,0.000000,0.000000
787,24.180000,23.389718,24.180000,-0.790282,0.000000
788,4.600000,5.520000,4.600000,0.920000,0.000000
789,0.000000,0.000000,0.000000,0.000000,0.000000
790,54.350000,56.432216,54.350000,2.082216,0.000000
791,0.000000,0.000000,0.000000,0.000000,0.000000
792,11.190000,11.190000,11.190000,0.000000,0.000000
793,0.700000,0.700000,0.700000,0.000000,0.000000
794,8.690000,8.690000,8.690000,0.000000,0.000000
795,26.980000,26.814410,26.980000,-0.165590,0.000000
796,21.280000,25.536000,21.280000,4.256000,0.000000
797,0.000000,0.000000,0.000000,0.000000,0.000000
798,7.090000,5.672000,7.090000,-1.418000,0.000000
799,0.000000,0.000000,0.000000,0.000000,0.000000
800,0.000000,0.000000,0.000000,0.000000,0.000000
801,0.000000,0.000000,0.000000,0.000000,0.000000
802,5.500000,6.223401,5.500000,0.723401,0.000000
803,4.600000,4.600000,4.600000,0.000000,0.000000
804,38.870000,38.856846,38.870000,-0.013154,0.000000
805,13.390000,13.390000,13.390000,0.000000,0.000000
806,0.000000,0.000000,0.000000,0.000000,0.000000
807,0.000000,0.000000,0.000000,0.000000,0.000000
808,19.190000,16.822937,19.190000,-2.367063,0.000000
809,19.990000,19.990000,19.990000,0.000000,0.000000
810,5.700000,5.710182,5.700000,0.010182,0.000000
811,3.400000,3.024271,3.400000,-0.375729,0.000000
812,0.000000,0.000000,0.000000,0.000000,0.000000
813,13.090000,13.090000,13.090000,0.000000,0.000000
814,16.090000,14.566857,16.090000,-1.523143,0.000000
815,16.090000,12.872000,16.090000,-3.218000,0.000000
816,9.090000,9.090000,9.090000,0.000000,0.000000
817,0.000000,0.000000,0.000000,0.000000,0.000000
818,3.800000,3.040000,3.800000,-0.760000,0.000000
819,0.000000,0.000000,0.000000,0.000000,0.000000
820,32.180000,32.177804,32.180000,-0.002196,0.000000
821,0.000000,0.000000,0.000000,0.000000,0.000000
822,0.000000,0.000000,0.000000,0.000000,0.000000
823,3.800000,3.040000,3.800000,-0.760000,0.000000
824,3.200000,2.560000,3.200000,-0.640000,0.000000
825,0.000000,0.000000,0.000000,0.000000,0.000000
826,0.000000,0.000000,0.000000,0.000000,0.000000
827,1.400000,1.680000,1.400000,0.280000,0.000000
828,5.700000,5.700000,5.700000,0.000000,0.000000
829,0.000000,0.000000,0.000000,0.000000,0.000000
830,11.090000,11.090000,11.090000,0.000000,0.000000
831,11.790000,14.148000,11.790000,2.358000,0.000000
832,4.000000,4.800000,4.000000,0.800000,0.000000
833,0.000000,0.000000,0.000000,0.000000,0.000000
834,30.380000,36.456000,30.380000,6.076000,0.000000
835,18.190000,21.828000,18.190000,3.638000,0.000000
836,0.000000,0.000000,0.000000,0.000000,0.000000
837,8.290000,9.948000,8.290000,1.658000,0.000000
838,19.190000,19.195478,19.190000,0.005478,0.000000
839,8.790000,7.032000,8.790000,-1.758000,0.000000
840,0.000000,0.000000,0.000000,0.000000,0.000000
841,9.590000,8.265494,9.590000,-1.324506,0.000000
842,7.090000,8.508000,7.090000,1.418000,0.000000
843,4.600000,4.210463,4.600000,-0.389537,0.000000
844,0.000000,0.000000,0.000000,0.000000,0.000000
845,14.190000,17.028000,14.190000,2.838000,0.000000
846,14.690000,13.453026,14.690000,-1.236974,0.000000
847,10.990000,9.753026,10.990000,-1.236974,0.000000
848,0.000000,0.000000,0.000000,0.000000,0.000000
849,18.790000,18.770399,18.790000,-0.019601,0.000000
850,12.590000,15.108000,12.590000,2.518000,0.000000
851,14.190000,13.162518,14.190000,-1.027482,0.000000
852,10.990000,10.990000,10.990000,0.000000,0.000000
853,8.090000,6.472000,8.090000,-1.618000,0.000000
854,0.000000,0.000000,0.000000,0.000000,0.000000
855,0.000000,0.000000,0.000000,0.000000,0.000000
856,0.000000,0.000000,0.000000,0.000000,0.000000
857,4.400000,5.280000,4.400000,0.880000,0.000000
858,17.490000,17.490000,17.490000,0.000000,0.000000
859,8.790000,8.790000,8.790000,0.000000,0.000000
860,17.390000,17.372386,17.390000,-0.017614,0.000000
861,21.580000,21.581048,21.580000,0.001048,0.000000
862,13.190000,14.130813,13.190000,0.940813,0.000000
863,0.000000,0.000000,0.000000,0.000000,0.000000
864,0.000000,0.000000,0.000000,0.000000,0.000000
865,18.190000,18.190000,18.190000,0.000000,0.000000
866,6.400000,6.360967,6.400000,-0.039033,0.000000
867,8.990000,7.192000,8.990000,-1.798000,0.000000
868,7.790000,7.735743,7.790000,-0.054257,0.000000
869,0.000000,0.000000,0.000000,0.000000,0.000000
870,6.700000,8.040000,6.700000,1.340000,0.000000
871,3.600000,2.880000,3.600000,-0.720000,0.000000
872,8.690000,10.428000,8.690000,1.738000,0.000000
873,10.390000,12.468000,10.390000,2.078000,0.000000
874,0.000000,0.000000,0.000000,0.000000,0.000000
875,8.490000,6.792000,8.490000,-1.698000,0.000000
876,0.000000,0.000000,0.000000,0.000000,0.000000
877,11.190000,11.190000,11.190000,0.000000,0.000000
878,30.880000,30.865986,30.880000,-0.014014,0.000000
879,0.000000,0.000000,0.000000,0.000000,0.000000
880,0.000000,0.000000,0.000000,0.000000,0.000000
881,0.000000,0.000000,0.000000,0.000000,0.000000
882,4.900000,4.905716,4.900000,0.005716,0.000000
883,7.890000,7.890000,7.890000,0.000000,0.000000
884,9.890000,9.890000,9.890000,0.000000,0.000000
885,0.000000,0.000000,0.000000,0.000000,0.000000
886,12.890000,10.312000,12.890000,-2.578000,0.000000
887,7.690000,6.152000,7.690000,-1.538000,0.000000
888,0.800000,0.640000,0.800000,-0.160000,0.000000
889,10.890000,10.449171,10.890000,-0.440829,0.000000
890,15.290000,13.019608,15.290000,-2.270392,0.000000
891,22.080000,17.791606,22.080000,-4.288394,0.000000
892,50.550000,40.440000,50.550000,-10.110000,0.000000
893,0.000000,0.000000,0.000000,0.000000,0.000000
894,11.190000,11.190000,11.190000,0.000000,0.000000
895,15.590000,12.472000,15.590000,-3.118000,0.000000
896,7.890000,7.840605,7.890000,-0.049395,0.000000
897,1.200000,1.440000,1.200000,0.240000,0.000000
898,0.000000,0.000000,0.000000,0.000000,0.000000
899,6.990000,8.388000,6.990000,1.398000,0.000000
900,11.290000,13.548000,11.290000,2.258000,0.000000
901,22.380000,22.380000,22.380000,0.000000,0.000000
902,9.590000,8.068131,9.590000,-1.521869,0.000000
903,0.000000,0.000000,0.000000,0.000000,0.000000
904,28.280000,28.280000,28.280000,0.000000,0.000000
905,9.690000,9.690000,9.690000,0.000000,0.000000
906,9.890000,9.086725,9.890000,-0.803275,0.000000
907,24.180000,24.180000,24.180000,0.000000,0.000000
908,20.680000,20.680000,20.680000,0.000000,0.000000
909,1.000000,1.158638,1.000000,0.158638,0.000000
910,11.490000,12.661278,11.490000,1.171278,0.000000
911,34.970000,41.964000,34.970000,6.994000,0.000000
912,40.270000,48.324000,40.270000,8.054000,0.000000
913,10.290000,8.232000,10.290000,-2.058000,0.000000
914,31.880000,29.260454,31.880000,-2.619546,0.000000
915,0.000000,0.000000,0.000000,0.000000,0.000000
916,0.000000,0.000000,0.000000,0.000000,0.000000
917,9.290000,9.278640,9.290000,-0.011360,0.000000
918,5.900000,6.825154,5.900000,0.925154,0.000000
919,26.280000,25.952673,26.280000,-0.327327,0.000000
920,4.400000,3.520000,4.400000,-0.880000,0.000000
921,0.000000,0.000000,0.000000,0.000000,0.000000
922,3.700000,4.440000,3.700000,0.740000,0.000000
923,0.000000,0.000000,0.000000,0.000000,0.000000
924,0.000000,0.000000,0.000000,0.000000,0.000000
925,4.700000,5.640000,4.700000,0.940000,0.000000
926,0.000000,0.000000,0.000000,0.000000,0.000000
927,0.000000,0.000000,0.000000,0.000000,0.000000
928,0.000000,0.000000,0.000000,0.000000,0.000000
929,26.980000,24.968569,26.980000,-2.011431,0.000000
930,8.090000,6.472000,8.090000,-1.618000,0.000000
931,0.000000,0.000000,0.000000,0.000000,0.000000
932,0.000000,0.000000,0.000000,0.000000,0.000000
933,0.000000,0.000000,0.000000,0.000000,0.000000
934,0.000000,0.000000,0.000000,0.000000,0.000000
935,1.400000,1.680000,1.400000,0.280000,0.000000
936,0.000000,0.000000,0.000000,0.000000,0.000000
937,0.000000,0.000000,0.000000,0.000000,0.000000
938,0.000000,0.000000,0.000000,0.000000,0.000000
939,1.400000,1.400000,1.400000,0.000000,0.000000
940,0.000000,0.000000,0.000000,0.000000,0.000000
941,0.000000,0.000000,0.000000,0.000000,0.000000
942,4.100000,4.920000,4.100000,0.820000,0.000000
943,8.090000,7.878474,8.090000,-0.211526,0.000000
944,0.400000,0.320000,0.400000,-0.080000,0.000000
945,18.390000,18.390000,18.390000,0.000000,0.000000
946,0.000000,0.000000,0.000000,0.000000,0.000000
947,12.290000,9.832000,12.290000,-2.458000,0.000000
948,22.180000,22.020063,22.180000,-0.159937,0.000000
949,3.400000,2.720000,3.400000,-0.680000,0.000000
950,0.400000,0.480000,0.400000,0.080000,0.000000
951,0.700000,0.840000,0.700000,0.140000,0.000000
952,17.890000,16.281152,17.890000,-1.608848,0.000000
953,0.000000,0.000000,0.000000,0.000000,0.000000
954,9.690000,7.752000,9.690000,-1.938000,0.000000
955,18.890000,15.112000,18.890000,-3.778000,0.000000
956,0.000000,0.000000,0.000000,0.000000,0.000000
957,11.890000,10.871543,11.890000,-1.018457,0.000000
958,3.300000,3.300000,3.300000,0.000000,0.000000
959,16.490000,16.490000,16.490000,0.000000,0.000000
960,1.000000,1.000000,1.000000,0.000000,0.000000
961,3.500000,3.500000,3.500000,0.000000,0.000000
962,10.090000,12.108000,10.090000,2.018000,0.000000
963,13.390000,10.712000,13.390000,-2.678000,0.000000
964,21.780000,21.780000,21.780000,0.000000,0.000000
965,8.690000,10.428000,8.690000,1.738000,0.000000
966,0.000000,0.000000,0.000000,0.000000,0.000000
967,0.000000,0.000000,0.000000,0.000000,0.000000
968,10.190000,8.152000,10.190000,-2.038000,0.000000
969,0.000000,0.000000,0.000000,0.000000,0.000000
970,1.900000,2.280000,1.900000,0.380000,0.000000
971,0.000000,0.000000,0.000000,0.000000,0.000000
972,0.000000,0.000000,0.000000,0.000000,0.000000
973,8.590000,10.308000,8.590000,1.718000,0.000000
974,0.200000,0.200000,0.200000,0.000000,0.000000
975,3.100000,3.720000,3.100000,0.620000,0.000000
976,5.700000,5.700000,5.700000,0.000000,0.000000
977,0.000000,0.000000,0.000000,0.000000,0.000000
978,2.700000,3.240000,2.700000,0.540000,0.000000
979,9.890000,11.868000,9.890000,1.978000,0.000000
980,6.890000,8.268000,6.890000,1.378000,0.000000
981,0.000000,0.000000,0.000000,0.000000,0.000000
982,12.490000,12.490004,12.490000,0.000004,0.000000
983,12.290000,9.832000,12.290000,-2.458000,0.000000
984,0.000000,0.000000,0.000000,0.000000,0.000000
985,0.000000,0.000000,0.000000,0.000000,0.000000
986,0.000000,0.000000,0.000000,0.000000,0.000000
987,0.000000,0.000000,0.000000,0.000000,0.000000
988,17.690000,14.152000,17.690000,-3.538000,0.000000
989,0.000000,0.000000,0.000000,0.000000,0.000000
990,0.000000,0.000000,0.000000,0.000000,0.000000
991,0.000000,0.000000,0.000000,0.000000,0.000000
992,3.200000,2.560000,3.200000,-0.640000,0.000000
993,7.990000,6.392000,7.990000,-1.598000,0.000000
994,6.890000,5.512000,6.890000,-1.378000,0.000000
995,5.200000,4.160000,5.200000,-1.040000,0.000000
996,3.300000,2.640000,3.300000,-0.660000,0.000000
997,3.300000,2.640000,3.300000,-0.660000,0.000000
998,7.690000,9.228000,7.690000,1.538000,0.000000
999,13.490000,13.053212,13.490000,-0.436788,0.000000
1000,3.400000,3.400000,3.400000,0.000000,0.000000
1001,0.700000,0.700000,0.700000,0.000000,0.000000
1002,5.600000,5.417617,5.600000,-0.182383,0.000000
1003,0.000000,0.000000,0.000000,0.000000,0.000000
1004,12.190000,14.628000,12.190000,2.438000,0.000000
1005,4.500000,5.400000,4.500000,0.900000,0.000000
1006,0.000000,0.000000,0.000000,0.000000,0.000000
1007,0.000000,0.000000,0.000000,0.000000,0.000000
1008,0.000000,0.000000,0.000000,0.000000,0.000000
1009,25.380000,30.456000,25.380000,5.076000,0.000000
1010,9.290000,11.148000,9.290000,1.858000,0.000000
1011,14.690000,17.628000,14.690000,2.938000,0.000000
1012,9.090000,10.908000,9.090000,1.818000,0.000000
1013,0.000000,0.000000,0.000000,0.000000,0.000000
1014,17.890000,14.795744,17.890000,-3.094256,0.000000
1015,18.490000,17.225913,18.490000,-1.264087,0.000000
1016,63.330000,51.083449,63.330000,-12.246551,0.000000
1017,0.000000,0.000000,0.000000,0.000000,0.000000
